result_id,status,provider,model,example_id,output,score,weight,score_reason,input_tokens,output_tokens,latency_ms,ttft_ms,tps,num_llm_calls
3975,completed,SambaNova,gpt-oss-120b,906,"FAIL
result mismatch (order_matters=True)
predicted: SELECT h.name
FROM Highschooler h
LEFT JOIN Likes l ON h.ID = l.liked_id
GROUP BY h.ID, h.name
ORDER BY COUNT(l.liked_id) DESC
LIMIT 1
gold: SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1",0,1,,323,274,420.29881477355957,49.982547760009766,737.2076906089869,1
3976,completed,SambaNova,gpt-oss-120b,907,"FAIL
result mismatch (order_matters=True)
predicted: SELECT h.name
FROM Highschooler h
JOIN Likes l ON h.ID = l.liked_id
GROUP BY h.ID, h.name
ORDER BY COUNT(*) DESC
LIMIT 1
gold: SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1",0,1,,317,185,315.2737617492676,50.139427185058594,693.9878243322717,1
3977,completed,SambaNova,gpt-oss-120b,908,PASS,1,1,,319,189,313.94243240356445,48.44188690185547,708.096473567471,1
3978,completed,SambaNova,gpt-oss-120b,909,PASS,1,1,,320,187,317.6274299621582,52.41870880126953,701.3344025257874,1
3979,completed,SambaNova,gpt-oss-120b,910,PASS,1,1,,327,187,317.7053928375244,52.41870880126953,701.1282932489015,1
3980,completed,SambaNova,gpt-oss-120b,911,PASS,1,1,,330,255,580.441951751709,197.509765625,663.3028228030787,1
3981,completed,SambaNova,gpt-oss-120b,912,PASS,1,1,,313,116,211.01975440979004,51.05876922607422,718.9253046167604,1
3982,completed,SambaNova,gpt-oss-120b,913,PASS,1,1,,320,158,462.77427673339844,197.509765625,591.862060039547,1
3983,completed,SambaNova,gpt-oss-120b,914,PASS,1,1,,318,131,233.87646675109863,48.26188087463379,700.3759935467629,1
3984,completed,SambaNova,gpt-oss-120b,915,PASS,1,1,,317,152,268.97239685058594,55.924177169799805,708.7597362993502,1
3985,completed,SambaNova,gpt-oss-120b,916,"FAIL
result mismatch (order_matters=False)
predicted: SELECT MIN(h.grade) AS min_grade
FROM Highschooler h
WHERE NOT EXISTS (
    SELECT 1
    FROM Friend f
    WHERE f.student_id = h.ID OR f.friend_id = h.ID
)
gold: SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id)",0,1,,317,238,369.0354824066162,50.5375862121582,744.1179449904445,1
3986,completed,SambaNova,gpt-oss-120b,917,PASS,1,1,,320,199,315.3712749481201,50.47440528869629,747.4607014215279,1
3987,completed,SambaNova,gpt-oss-120b,918,PASS,1,1,,747,127,433.60185623168945,197.509765625,533.6900515227591,1
3988,completed,SambaNova,gpt-oss-120b,919,PASS,1,1,,747,125,238.8467788696289,52.29020118713379,664.6777162209655,1
3989,completed,SambaNova,gpt-oss-120b,920,PASS,1,1,,752,165,310.3630542755127,71.86222076416016,687.628624124677,1
3990,completed,SambaNova,gpt-oss-120b,921,PASS,1,1,,749,176,291.1980152130127,52.67930030822754,733.6950480798065,1
3991,completed,SambaNova,gpt-oss-120b,922,PASS,1,1,,768,216,343.90759468078613,52.761077880859375,738.4598049227086,1
3992,completed,SambaNova,gpt-oss-120b,923,PASS,1,1,,764,276,424.79491233825684,53.60889434814453,740.868423571185,1
3993,completed,SambaNova,gpt-oss-120b,924,PASS,1,1,,757,226,370.3641891479492,51.95355415344238,706.6346888943633,1
3994,completed,SambaNova,gpt-oss-120b,925,"FAIL
result mismatch (order_matters=False)
predicted: SELECT d.name
FROM Dogs d
WHERE d.owner_id IN (
    SELECT o.owner_id
    FROM Owners o
    LEFT JOIN Dogs d2 ON d2.owner_id = o.owner_id
    LEFT JOIN Treatments t ON t.dog_id = d2.dog_id
    GROUP BY o.owner_id
    HAVING COALESCE(SUM(t.cost_of_treatment), 0) <= 1000
)
gold: select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 )",0,1,,759,317,476.81212425231934,52.968502044677734,745.5579922474122,1
3995,completed,SambaNova,gpt-oss-120b,926,PASS,1,1,,754,259,515.449047088623,171.2355613708496,749.5348401646838,1
3996,completed,SambaNova,gpt-oss-120b,927,PASS,1,1,,756,250,396.79718017578125,52.15811729431152,722.4950007644303,1
3997,completed,SambaNova,gpt-oss-120b,928,PASS,1,1,,757,145,290.68922996520996,52.15811729431152,603.6948320392775,1
3998,completed,SambaNova,gpt-oss-120b,929,PASS,1,1,,757,209,342.3802852630615,50.81892013549805,713.4004188414887,1
3999,completed,SambaNova,gpt-oss-120b,930,PASS,1,1,,755,200,527.8477668762207,203.22847366333008,613.0257940937988,1
4000,completed,SambaNova,gpt-oss-120b,931,PASS,1,1,,756,177,498.8224506378174,203.22847366333008,595.4113199511861,1
4001,completed,SambaNova,gpt-oss-120b,932,PASS,1,1,,758,200,527.9238224029541,203.22847366333008,612.8822010307878,1
4002,completed,SambaNova,gpt-oss-120b,933,PASS,1,1,,758,202,528.5654067993164,203.22847366333008,617.8210326830148,1
4003,completed,SambaNova,gpt-oss-120b,934,PASS,1,1,,749,150,292.63854026794434,53.723812103271484,623.6534731224323,1
4004,completed,SambaNova,gpt-oss-120b,935,PASS,1,1,,751,159,381.99639320373535,169.94357109069824,745.0973697288327,1
4005,completed,SambaNova,gpt-oss-120b,936,PASS,1,1,,759,223,372.21217155456543,53.723812103271484,697.0427439874775,1
4006,completed,SambaNova,gpt-oss-120b,937,"FAIL
result mismatch (order_matters=True)
predicted: SELECT o.owner_id, o.last_name
FROM Owners o
JOIN Dogs d ON d.owner_id = o.owner_id
JOIN Treatments t ON t.dog_id = d.dog_id
GROUP BY o.owner_id, o.last_name
ORDER BY SUM(t.cost_of_treatment) DESC
LIMIT 1
gold: SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1",0,1,,760,223,369.30346488952637,51.73206329345703,699.0553900138965,1
4007,completed,SambaNova,gpt-oss-120b,938,PASS,1,1,,753,237,369.28296089172363,51.375627517700195,742.3546902654867,1
4008,completed,SambaNova,gpt-oss-120b,939,PASS,1,1,,752,284,450.2072334289551,53.171634674072266,712.7824328284357,1
4009,completed,SambaNova,gpt-oss-120b,940,PASS,1,1,,760,242,516.4196491241455,171.80657386779785,699.3350435723517,1
4010,completed,SambaNova,gpt-oss-120b,941,PASS,1,1,,760,238,369.89855766296387,52.141427993774414,745.8526587483211,1
4011,completed,SambaNova,gpt-oss-120b,942,"FAIL
result mismatch (order_matters=False)
predicted: SELECT p.professional_id, p.cell_number
FROM Professionals p
JOIN Treatments t ON p.professional_id = t.professional_id
GROUP BY p.professional_id, p.cell_number
HAVING COUNT(DISTINCT t.treatment_type_code) >= 2
gold: SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2",0,1,,756,178,291.37563705444336,51.99003219604492,739.3928306787669,1
4012,completed,SambaNova,gpt-oss-120b,943,"FAIL
result mismatch (order_matters=False)
predicted: SELECT p.professional_id, p.cell_number
FROM Professionals p
WHERE p.professional_id IN (
    SELECT t.professional_id
    FROM Treatments t
    GROUP BY t.professional_id
    HAVING COUNT(DISTINCT t.treatment_type_code) >= 2
)
gold: SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2",0,1,,755,194,316.58220291137695,51.636457443237305,728.451025544808,1
4013,completed,SambaNova,gpt-oss-120b,944,"FAIL
result mismatch (order_matters=False)
predicted: SELECT DISTINCT p.first_name, p.last_name
FROM Professionals p
JOIN Treatments t ON p.professional_id = t.professional_id
WHERE t.cost_of_treatment < (SELECT AVG(cost_of_treatment) FROM Treatments)
gold: SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )",0,1,,757,154,264.8777961730957,51.965951919555664,718.6072739936642,1
4014,completed,SambaNova,gpt-oss-120b,945,"FAIL
result mismatch (order_matters=False)
predicted: SELECT DISTINCT p.first_name, p.last_name
FROM Professionals p
JOIN Treatments t ON p.professional_id = t.professional_id
WHERE t.cost_of_treatment < (SELECT AVG(cost_of_treatment) FROM Treatments)
gold: SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )",0,1,,759,182,317.14558601379395,51.75447463989258,682.0122914553633,1
4015,completed,SambaNova,gpt-oss-120b,946,PASS,1,1,,756,86,192.60239601135254,59.54575538635254,638.8256880733945,1
4016,completed,SambaNova,gpt-oss-120b,947,PASS,1,1,,752,117,211.5764617919922,51.49674415588379,724.6389593445563,1
4017,completed,SambaNova,gpt-oss-120b,948,PASS,1,1,,750,116,211.61913871765137,51.49674415588379,718.2006009511585,1
4018,completed,SambaNova,gpt-oss-120b,949,PASS,1,1,,749,163,317.8093433380127,52.71434783935547,611.1016909061966,1
4019,completed,SambaNova,gpt-oss-120b,950,"FAIL
result mismatch (order_matters=False)
predicted: SELECT o.first_name,
       o.last_name,
       s.size_description
FROM   Owners o
JOIN   Dogs d ON o.owner_id = d.owner_id
JOIN   Sizes s ON d.size_code = s.size_code
gold: SELECT T1.first_name ,  T1.last_name ,  T2.size_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id",0,1,,755,208,344.41328048706055,52.71434783935547,709.6357813897149,1
4020,completed,SambaNova,gpt-oss-120b,951,"FAIL
result mismatch (order_matters=False)
predicted: SELECT o.first_name,
       o.last_name,
       s.size_description
FROM Owners o
JOIN Dogs d ON o.owner_id = d.owner_id
JOIN Sizes s ON d.size_code = s.size_code
gold: SELECT T1.first_name ,  T1.last_name ,  T2.size_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id",0,1,,754,181,314.06474113464355,50.109148025512695,681.9328883308795,1
4021,completed,SambaNova,gpt-oss-120b,952,PASS,1,1,,750,108,211.45129203796387,52.12712287902832,671.586743962625,1
4022,completed,SambaNova,gpt-oss-120b,953,PASS,1,1,,749,96,306.4451217651367,173.10166358947754,712.4458994820154,1
4023,completed,SambaNova,gpt-oss-120b,954,"FAIL
result mismatch (order_matters=True)
predicted: SELECT d.name, t.date_of_treatment
FROM Dogs d
JOIN Treatments t ON d.dog_id = t.dog_id
WHERE d.breed_code IN (
    SELECT breed_code
    FROM Dogs
    GROUP BY breed_code
    HAVING COUNT(*) = (
        SELECT MIN(cnt) FROM (
            SELECT COUNT(*) AS cnt FROM Dogs GROUP BY breed_code
        )
    )
)
ORDER BY d.name, t.date_of_treatment
gold: SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )",0,1,,755,345,527.458906173706,51.68890953063965,723.0384480467286,1
4024,completed,SambaNova,gpt-oss-120b,955,"FAIL
result mismatch (order_matters=True)
predicted: WITH breed_counts AS (
    SELECT breed_code, COUNT(*) AS cnt
    FROM Dogs
    GROUP BY breed_code
),
min_cnt AS (
    SELECT MIN(cnt) AS mincnt
    FROM breed_counts
),
rare_breeds AS (
    SELECT breed_code
    FROM breed_counts
    WHERE cnt = (SELECT mincnt FROM min_cnt)
)
SELECT d.name,
       t.date_of_treatment
FROM Dogs d
JOIN rare_breeds rb ON d.breed_code = rb.breed_code
LEFT JOIN Treatments t ON d.dog_id = t.dog_id
gold: SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )",0,1,,753,449,660.224437713623,51.80954933166504,736.339640194257,1
4025,completed,SambaNova,gpt-oss-120b,956,PASS,1,1,,758,96,211.1034393310547,51.80954933166504,596.3819453487137,1
4026,completed,SambaNova,gpt-oss-120b,957,PASS,1,1,,754,152,265.99931716918945,52.93869972229004,708.7184943394495,1
4027,completed,SambaNova,gpt-oss-120b,958,PASS,1,1,,756,146,266.05820655822754,52.93869972229004,680.369442256748,1
4028,completed,SambaNova,gpt-oss-120b,959,PASS,1,1,,753,162,403.22160720825195,164.5662784576416,674.6130532381345,1
4029,completed,SambaNova,gpt-oss-120b,960,"FAIL
result mismatch (order_matters=False)
predicted: SELECT o.last_name
FROM Owners o
JOIN Dogs d ON o.owner_id = d.owner_id
WHERE d.date_of_birth = (SELECT MAX(date_of_birth) FROM Dogs)
gold: SELECT T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T2.age  =  ( SELECT max(age) FROM Dogs )",0,1,,749,176,292.4044132232666,53.33566665649414,732.0070168650091,1
4030,completed,SambaNova,gpt-oss-120b,961,"FAIL
result mismatch (order_matters=False)
predicted: SELECT o.last_name
FROM Dogs d
JOIN Owners o ON d.owner_id = o.owner_id
WHERE d.date_of_birth = (SELECT MAX(date_of_birth) FROM Dogs)
gold: SELECT T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T2.age  =  ( SELECT max(age) FROM Dogs )",0,1,,751,187,317.2745704650879,52.320241928100586,702.0077800843877,1
4031,completed,SambaNova,gpt-oss-120b,962,PASS,1,1,,756,83,211.6715908050537,52.320241928100586,514.5861680990113,1
4032,completed,SambaNova,gpt-oss-120b,963,PASS,1,1,,757,86,183.51125717163086,50.48346519470215,638.9642249699351,1
4033,completed,SambaNova,gpt-oss-120b,964,PASS,1,1,,751,94,185.1813793182373,51.82218551635742,697.3647436573589,1
4034,completed,SambaNova,gpt-oss-120b,965,PASS,1,1,,750,68,159.19160842895508,52.071332931518555,625.4651576358517,1
4035,completed,SambaNova,gpt-oss-120b,966,PASS,1,1,,745,77,160.60185432434082,52.50144004821777,703.0500346268025,1
4036,completed,SambaNova,gpt-oss-120b,967,PASS,1,1,,748,76,160.6464385986328,52.50144004821777,693.5133478691249,1
4037,completed,SambaNova,gpt-oss-120b,968,PASS,1,1,,747,85,187.04509735107422,53.745269775390625,630.1583544983008,1
4038,completed,SambaNova,gpt-oss-120b,969,PASS,1,1,,748,91,350.74567794799805,202.26740837097168,606.1493055945841,1
4039,completed,SambaNova,gpt-oss-120b,970,PASS,1,1,,761,97,350.77905654907227,202.26740837097168,646.413942459741,1
4040,completed,SambaNova,gpt-oss-120b,971,PASS,1,1,,760,71,284.14082527160645,177.28257179260254,655.073405385144,1
4041,completed,SambaNova,gpt-oss-120b,972,PASS,1,1,,761,71,350.01635551452637,202.26740837097168,473.7766417515459,1
4042,completed,SambaNova,gpt-oss-120b,973,PASS,1,1,,761,71,351.09829902648926,202.67748832702637,471.6319744523085,1
4043,completed,SambaNova,gpt-oss-120b,974,PASS,1,1,,747,135,437.197208404541,200.46591758728027,566.042619619044,1
4044,completed,SambaNova,gpt-oss-120b,975,PASS,1,1,,749,156,438.14706802368164,200.46591758728027,652.1341709908747,1
4045,completed,SambaNova,gpt-oss-120b,976,PASS,1,1,,746,158,438.18211555480957,200.46591758728027,660.4514178770659,1
4046,completed,SambaNova,gpt-oss-120b,977,PASS,1,1,,748,133,409.7111225128174,202.67748832702637,637.5775632743026,1
4047,completed,SambaNova,gpt-oss-120b,978,PASS,1,1,,747,114,409.1484546661377,202.67748832702637,547.29244505209,1
4048,completed,SambaNova,gpt-oss-120b,979,PASS,1,1,,750,112,409.09385681152344,202.67748832702637,537.7480517410453,1
4049,completed,SambaNova,gpt-oss-120b,980,PASS,1,1,,747,819,1286.9226932525635,80.24811744689941,677.8961091923591,1
4050,completed,SambaNova,gpt-oss-120b,981,"FAIL
result mismatch (order_matters=False)
predicted: SELECT COUNT(*) AS owners_without_current_dogs
FROM Owners o
WHERE NOT EXISTS (
    SELECT 1
    FROM Dogs d
    WHERE d.owner_id = o.owner_id
      AND d.date_departed IS NULL
)
gold: SELECT count(*) FROM Owners WHERE owner_id NOT IN ( SELECT owner_id FROM Dogs )",0,1,,752,376,669.2285537719727,80.24811744689941,636.6934737931227,1
4051,completed,SambaNova,gpt-oss-120b,982,PASS,1,1,,748,119,267.09508895874023,89.22147750854492,663.3923887751054,1
4052,completed,SambaNova,gpt-oss-120b,983,PASS,1,1,,749,114,287.05787658691406,80.24811744689941,546.395878366149,1
4053,completed,SambaNova,gpt-oss-120b,984,PASS,1,1,,766,97,301.8500804901123,168.75338554382324,721.2801192301629,1
4054,completed,SambaNova,gpt-oss-120b,985,PASS,1,1,,771,83,266.615629196167,89.22147750854492,462.24748234313785,1
4055,completed,SambaNova,gpt-oss-120b,986,PASS,1,1,,747,92,266.56079292297363,89.22147750854492,513.140584688397,1
4056,completed,SambaNova,gpt-oss-120b,987,PASS,1,1,,746,88,266.6468620300293,89.22147750854492,490.34697168411776,1
4057,completed,SambaNova,gpt-oss-120b,988,"FAIL
result mismatch (order_matters=False)
predicted: SELECT MAX(CAST(age AS INTEGER)) AS oldest_age
FROM Dogs
gold: SELECT max(age) FROM Dogs",0,1,,746,114,262.0110511779785,83.57906341552734,633.2945197608759,1
4058,completed,SambaNova,gpt-oss-120b,989,"FAIL
result mismatch (order_matters=False)
predicted: SELECT MAX(CAST(age AS INTEGER)) AS oldest_age
FROM Dogs
gold: SELECT max(age) FROM Dogs",0,1,,746,108,262.04800605773926,83.57906341552734,599.544091066364,1
4059,completed,SambaNova,gpt-oss-120b,990,PASS,1,1,,752,49,202.7444839477539,83.57906341552734,402.80141492069083,1
4060,completed,SambaNova,gpt-oss-120b,991,PASS,1,1,,745,59,202.81410217285156,83.57906341552734,486.43419421404974,1
4061,completed,SambaNova,gpt-oss-120b,992,PASS,1,1,,747,101,360.4931831359863,201.4918327331543,628.9254760833708,1
4062,completed,SambaNova,gpt-oss-120b,993,PASS,1,1,,749,99,309.36622619628906,175.9476661682129,734.5304879574265,1
4063,completed,SambaNova,gpt-oss-120b,994,PASS,1,1,,751,46,283.18071365356445,175.9476661682129,419.6467512139592,1
4064,completed,SambaNova,gpt-oss-120b,995,PASS,1,1,,751,71,334.31220054626465,201.4918327331543,527.0276024118228,1
4065,completed,SambaNova,gpt-oss-120b,996,"FAIL
result mismatch (order_matters=False)
predicted: SELECT 
    b.breed_code,
    b.breed_name,
    s.size_code,
    s.size_description
FROM Breeds AS b
CROSS JOIN Sizes AS s
gold: SELECT DISTINCT breed_code ,  size_code FROM dogs",0,1,,749,134,237.87474632263184,52.213430404663086,716.3581672488185,1
4066,completed,SambaNova,gpt-oss-120b,997,"FAIL
result mismatch (order_matters=False)
predicted: SELECT DISTINCT b.breed_name, s.size_description
FROM Dogs d
JOIN Breeds b ON d.breed_code = b.breed_code
JOIN Sizes s ON d.size_code = s.size_code
gold: SELECT DISTINCT breed_code ,  size_code FROM dogs",0,1,,749,106,401.7198085784912,194.82421875,507.50235946083296,1
4067,completed,SambaNova,gpt-oss-120b,998,"FAIL
result mismatch (order_matters=False)
predicted: SELECT p.first_name,
       tt.treatment_type_description
FROM Professionals AS p
JOIN Treatments AS t
  ON p.professional_id = t.professional_id
JOIN Treatment_Types AS tt
  ON t.treatment_type_code = tt.treatment_type_code
gold: SELECT DISTINCT T1.first_name ,  T3.treatment_type_description FROM professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id JOIN Treatment_types AS T3 ON T2.treatment_type_code  =  T3.treatment_type_code",0,1,,756,152,431.3490390777588,194.82421875,638.4108009922817,1
4068,completed,SambaNova,gpt-oss-120b,999,"FAIL
result mismatch (order_matters=False)
predicted: SELECT
    p.first_name,
    tt.treatment_type_description
FROM Professionals p
JOIN Treatments t ON p.professional_id = t.professional_id
JOIN Treatment_Types tt ON t.treatment_type_code = tt.treatment_type_code
gold: SELECT DISTINCT T1.first_name ,  T3.treatment_type_description FROM professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id JOIN Treatment_types AS T3 ON T2.treatment_type_code  =  T3.treatment_type_code",0,1,,753,190,318.6156749725342,52.44302749633789,710.0654473405356,1
